ID-dok;ID-præst;dato;helligdag;sogn str.;stift;årgang;køn;uddannelsessted
pr10765_59;59;120222;\SÆR;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10766_59;59;130210;Fas_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10767_59;59;1212xx;\SÆR;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10768_59;59;130616;3Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10769_59;59;130929;18Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10770_59;59;131006;19Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10771_59;59;1312xx;\SÆR;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10772_59;59;1412xx;\SÆR;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10773_59;59;150531;Trin_U;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10774_59;59;1312xx;\SÆR;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10775_59;59;1512xx;\SÆR;800/938+1756/1984+345/401;Haderslev;1969;1;Aarhus
pr10776_60;60;130426;Bed_U;5399/7515;Helsingør;1982;1;Aarhus
pr10777_60;60;120527;Pin_L;5399/7515;Helsingør;1982;1;Aarhus
pr10778_60;60;120617;2Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr10779_60;60;120909;14Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr10780_60;60;1202xx;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr10781_60;60;1303xx;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr10782_60;60;140831;11Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr10783_60;60;150823;12Trin_U;5399/7515;Helsingør;1982;1;Aarhus
pr10784_60;60;15xxxx;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr10785_60;60;1603xx;\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr10786_60;60;160911;16Trin_L;5399/7515;Helsingør;1982;1;Aarhus
pr10787_60;60;151224;Jul_L;5399/7515;Helsingør;1982;1;Aarhus
pr10788_60;60;160312;MBeb_L\SÆR;5399/7515;Helsingør;1982;1;Aarhus
pr10789_61;61;160207;Fas_L;4138/7476;Haderslev;1969;2;Aarhus
pr10790_62;62;140202;4Hel_L;1811/1993+916/1019;Haderslev;1979;1;Aarhus
pr10791_64;64;140629;2Trin_L;378/446+113/119+5025/5877;Viborg;1968;2;Aarhus
pr10792_64;64;140824;10Trin_L;378/446+113/119+5025/5877;Viborg;1968;2;Aarhus
pr10793_64;64;140302;Fas_L;378/446+113/119+5025/5877;Viborg;1968;2;Aarhus
pr10794_64;64;150406;2PåsD_U;5839/6987+189/219+535/591;Viborg;1968;2;Aarhus
pr10795_64;64;150823;12Trin_U;5839/6987+189/219+535/591;Viborg;1968;2;Aarhus
pr10796_64;64;150215;Fas_U;5839/6987+189/219+535/591;Viborg;1968;2;Aarhus
pr10797_64;64;150517;6Pås_U;5839/6987+189/219+535/591;Viborg;1968;2;Aarhus
pr10798_65;65;140119;2Hel_L;?;?;1966;2;Aarhus
pr10799_65;65;141019;18Trin_L;3221/3734 + 212/240;Haderslev;1966;2;Aarhus
pr10800_65;65;150816;11Trin_U;3221/3734 + 212/240;Haderslev;1966;2;Aarhus
pr10801_65;65;151018;20Trin_U;3221/3734 + 212/240;Haderslev;1966;2;Aarhus
pr10802_65;65;151122;Sidst_U;3221/3734 + 212/240;Haderslev;1966;2;Aarhus
pr10803_65;65;160117;SHel_L;3221/3734 + 212/240;Haderslev;1966;2;Aarhus
pr10804_65;65;160814;12Trin_L;3221/3734 + 212/240;Haderslev;1966;2;Aarhus
pr10805_65;65;160911;16Trin_L;3221/3734 + 212/240;Haderslev;1966;2;Aarhus
pr10806_65;65;161016;21Trin_L;3221/3734 + 212/240;Haderslev;1966;2;Aarhus
pr10807_65;65;130915;16Trin_U;4921/5656+496/546;Haderslev;1966;2;Aarhus
pr10808_66;66;1402xx;\SÆR;555/677+530/640;Roskilde;1982;2;København
pr10809_66;66;1602xx;\SÆR;10030/13154;Roskilde;1982;2;København
pr10810_68;68;110501;1Pås_U\SÆR;1237/1372;Aalborg;1976;1;Aarhus
pr10811_68;68;111214;\SÆR;212/226+43/47+119/146;Aalborg;1976;1;Aarhus
pr10812_68;68;111120;\SÆR;212/226+43/47+119/146;Aalborg;1976;1;Aarhus
pr10813_68;68;1206xx;\SÆR;212/226+43/47+119/146;Aalborg;1976;1;Aarhus
pr10814_68;68;161120;Sidst_L;212/226+43/47+119/146;Aalborg;1976;1;Aarhus
pr10815_71;71;1508xx;?;4944/9054;Helsingør;1975;2;Aarhus
pr10816_71;71;1509xx;\SÆR;4944/9054;Helsingør;1975;2;Aarhus
pr10817_71;71;1305xx;?;5968/8238;København;1975;2;Aarhus
pr10818_71;71;1406xx;?;4944/9054;Helsingør;1975;2;Aarhus
pr10819_71;71;1505xx;?;4944/9054;Helsingør;1975;2;Aarhus
pr10820_71;71;1604xx;?;4944/9054;Helsingør;1975;2;Aarhus
pr10821_71;71;1610xx;\SÆR;4944/9054;Helsingør;1975;2;Aarhus
pr10822_71;71;1304xx;\SÆR;5968/8238;København;1975;2;Aarhus
pr10823_72;72;110520;Bed_U;564/632+354/423;Ribe;1953;1;Aarhus
pr10824_73;73;130407;1Pås_U;5341/6272;Fyn;1960;2;Aarhus
pr10825_73;73;121216;3Adv_L;?;?;1960;2;Aarhus
pr10826_74;74;1203xx;\SÆR;2446/2724;Ribe;1969;2;Aarhus
pr10827_74;74;120513;5Pås_L;2446/2724;Ribe;1969;2;Aarhus
pr10828_74;74;130426;Bed_U;2446/2724;Ribe;1969;2;Aarhus
pr10829_76;76;140105;Hel_L;5104/6408+248/318;Roskilde;1960;1;Aarhus
pr10830_77;77;140418;Lang_L;818/1004+7819/10405;Helsingør;1968;1;København
pr10831_77;77;160325;Lang_L;818/1004+7819/10405;Helsingør;1968;1;København
pr10832_77;77;150920;18Trin_U;818/1004+7819/10405;Helsingør;1968;1;København
pr10833_77;77;150607;1Trin_U;818/1004+7819/10405;Helsingør;1968;1;København
pr10834_77;77;160605;2Trin_U;818/1004+7819/10405;Helsingør;1968;1;København
pr10835_77;77;151018;20Trin_U;818/1004+7819/10405;Helsingør;1968;1;København
pr10836_77;77;141224;Jul_U;818/1004+7819/10405;Helsingør;1968;1;København
pr10837_77;77;151004;18Trin_U;818/1004+7819/10405;Helsingør;1968;1;København
pr10838_77;77;131224;Jul_L;818/1004+7819/10405;Helsingør;1968;1;København
pr10839_77;77;150322;MBeb_U;818/1004+7819/10405;Helsingør;1968;1;København
pr10840_77;77;131215;3Adv_L;818/1004+7819/10405;Helsingør;1968;1;København
pr10841_77;77;150726;8Trin_U;818/1004+7819/10405;Helsingør;1968;1;København
pr10842_77;77;160508;6Pås_L;818/1004+7819/10405;Helsingør;1968;1;København
pr10843_77;77;161030;23Trin_L;818/1004+7819/10405;Helsingør;1968;1;København
pr10844_77;77;150816;11Trin_U;818/1004+7819/10405;Helsingør;1968;1;København
pr10845_77;77;160911;16Trin_L;818/1004+7819/10405;Helsingør;1968;1;København
pr10846_77;77;150830;13Trin_U;818/1004+7819/10405;Helsingør;1968;1;København
pr10847_79;79;1212xx;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10848_79;79;1412xx;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10849_79;79;1212xx;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10850_79;79;1412xx;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10851_79;79;1212xx;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10852_79;79;1412xx;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10853_79;79;1512xx;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10854_79;79;1612xx;\SÆR;2972/3374;Viborg;1964;1;København
pr10855_79;79;140827;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10856_79;79;150427;3Pås_U;484/551+4464/5214;Viborg;1964;1;København
pr10857_79;79;150502;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10858_79;79;150502;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10859_79;79;150502;\SÆR;484/551+4464/5214;Viborg;1964;1;København
pr10860_79;79;120513;5Pås_U;484/551+4464/5214;Viborg;1964;1;København
pr10861_80;80;120219;Fas_L;5366/6787;Aarhus;1972;1;Aarhus
pr10862_80;80;1411xx;\SÆR;3163/4588;Viborg;1972;1;Aarhus
pr10863_81;81;140516;Bed_L;1405/1569;Haderslev;1980;1;Aarhus
pr10864_81;81;150125;SHel_U;1405/1569;Haderslev;1980;1;Aarhus
pr10865_81;81;150201;Sept_U;1405/1569;Haderslev;1980;1;Aarhus
pr10866_81;81;120517;KHim_L;2851/3724;Aarhus;1980;1;Aarhus
pr10867_81;81;xxxxxx;?;?;?;1980;1;Aarhus
pr10868_81;81;150501;Bed_U;1405/1569;Haderslev;1980;1;Aarhus
pr10869_81;81;160422;Bed_L;1405/1569;Haderslev;1980;1;Aarhus
pr10870_81;81;150111;1Hel_U;1405/1569;Haderslev;1980;1;Aarhus
pr10871_81;81;150111;1Hel_U;1405/1569;Haderslev;1980;1;Aarhus
pr10872_82;82;151129;1Adv_L;3629/4351+548/619;Haderslev;1971;1;Aarhus
pr10873_82;82;150611;4Trin_U\SÆR;3629/4351+548/619;Haderslev;1971;1;Aarhus
pr10874_82;82;110529;5Pås_U;?;?;1971;1;Aarhus
pr10875_82;82;140727;6Trin_L;?;?;1971;1;Aarhus
pr10876_82;82;141005;16Trin_L;?;?;1971;1;Aarhus
pr10877_82;82;160207;Fas_L;3629/4351+548/619;Haderslev;1971;1;Aarhus
pr10878_83;83;150525;2Pin_U;?;Aalborg;1966;2;Aarhus
pr10879_83;83;150614;2Trin_U;?;Aalborg;1966;2;Aarhus
pr10880_83;83;150614;2Trin_U;?;Aalborg;1966;2;Aarhus
pr10881_83;83;150405;PåsD_U;?;Aalborg;1966;2;Aarhus
pr10882_83;83;150405;PåsD_U;?;Aalborg;1966;2;Aarhus
pr10883_85;85;121014;19Trin_L;?;Viborg;1955;2;Aarhus
pr10884_85;85;130623;4Trin_U;?;Viborg;1955;2;Aarhus
pr10885_85;85;1303xx;\SÆR;?;Viborg;1955;2;Aarhus
pr10886_85;85;150201;Sept_U;?;Viborg;1955;2;Aarhus
pr10887_85;85;1207xx;\SÆR;?;Viborg;1955;2;Aarhus
pr10888_85;85;1609xx;15Trin_L\SÆR;?;Viborg;1955;2;Aarhus
pr10889_85;85;150524;Pin_U;?;Viborg;1955;2;Aarhus
pr10890_86;86;110313;1Fas_U;3986/4988;Ribe;1965;2;Aarhus
pr10891_86;86;131201;1Adv_L;3986/4988;Ribe;1965;2;Aarhus
pr10892_87;87;141225;JulD_U;9068/13057;Helsingør;1971;2;København
pr10893_87;87;110206;5Hel_U;9961/15669;Helsingør;1971;2;København
pr10894_87;87;130512;6Pås_U;9068/13057;Helsingør;1971;2;København
pr10895_87;87;130915;16Trin_U;9068/13057;Helsingør;1971;2;København
pr10896_87;87;150927;17Trin_U;9068/13057;Helsingør;1971;2;København
pr10897_87;87;111030;19Trin_U;9961/15669;Helsingør;1971;2;København
pr10898_87;87;140309;1Fas_L;9068/13057;Helsingør;1971;2;København
pr10899_87;87;140211;3Pås_L;9068/13057;Helsingør;1971;2;København
pr10900_87;87;120122;3Hel_L;9961/15669;Helsingør;1971;2;København
pr10901_87;87;131222;4Adv_L;9068/13057;Helsingør;1971;2;København
pr10902_88;88;120722;7Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr10903_88;88;140803;7Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr10904_88;88;150719;7Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr10905_89;89;1111xx;\SÆR;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr10906_89;89;1511xx;\SÆR;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr10907_89;89;1410xx;?;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr10908_89;89;140219;\SÆR;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr10909_89;89;140518;4Pås_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr10910_92;92;150104;Hel_U;1232/1414;Fyn;1959;2;Aarhus
pr10911_92;92;141224;Jul_U;1232/1414;Fyn;1959;2;Aarhus
pe10912_92;92;141224;Jul_U\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10913_92;92;141228;JulS_U;1232/1414;Fyn;1959;2;Aarhus
pr10914_92;92;150322;MBeb_U;1232/1414;Fyn;1959;2;Aarhus
pr10915_92;92;150311;MidF_U\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10916_92;92;150101;Ny_U;1232/1414;Fyn;1959;2;Aarhus
pr10917_92;92;150125;SHel_U;1232/1414;Fyn;1959;2;Aarhus
pr10918_92;92;150208;Seks_U;1232/1414;Fyn;1959;2;Aarhus
pr10919_92;92;151122;Sidst_U;1232/1414;Fyn;1959;2;Aarhus
pr10920_92;92;1508xx;\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10921_92;92;151129;1Adv_L;1232/1414;Fyn;1959;2;Aarhus
pr10922_92;92;160214;1Fas_L;1232/1414;Fyn;1959;2;Aarhus
pr10923_92;92;160529;1Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10924_92;92;160328;2PåsD_L;1232/1414;Fyn;1959;2;Aarhus
pr10925_92;92;160221;2Fas_L;1232/1414;Fyn;1959;2;Aarhus
pr10926_92;92;160221;2Fas_L;1232/1414;Fyn;1959;2;Aarhus
pr10927_92;92;160410;2Pås_L;1232/1414;Fyn;1959;2;Aarhus
pr10928_92;92;1604xx;2Pås_L\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10929_92;92;160605;2Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10930_92;92;160417;3Pås_L;1232/1414;Fyn;1959;2;Aarhus
pr10931_92;92;151213;3Adv_L;1232/1414;Fyn;1959;2;Aarhus
pr10932_92;92;160504;\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10933_92;92;160619;4Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10934_92;92;160501;5Pås_L;1232/1414;Fyn;1959;2;Aarhus
pr10935_92;92;160626;5Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10936_92;92;160710;7Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10937_92;92;1607xx;7Trin_L\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10938_92;92;160717;8Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10939_92;92;160724;9Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10940_92;92;160720;9Trin_L\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10941_92;92;1609xx;15Trin_L\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10942_92;92;160904;15Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10943_92;92;160911;16Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10944_92;92;160925;18Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10945_92;92;161002;19Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10946_92;92;161020;21Trin_L\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10947_92;92;161016;21Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10948_92;92;161023;22Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10949_92;92;151129;1Adv_L\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10950_92;92;161106;AHelg_L;1232/1414;Fyn;1959;2;Aarhus
pr10951_92;92;160312;\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10952_92;92;160312;\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10953_92;92;161029;\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10954_92;92;151213;3Adv_L;1232/1414;Fyn;1959;2;Aarhus
pr10955_92;92;150215;Fas_U\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10956_92;92;160103;Hel_L;1232/1414;Fyn;1959;2;Aarhus
pr10957_92;92;1512xx;\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10958_92;92;151224;Jul_L;1232/1414;Fyn;1959;2;Aarhus
pr10959_92;92;151224;Jul_L\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10960_92;92;151227;JulS_L;1232/1414;Fyn;1959;2;Aarhus
pr10961_92;92;160508;6Pås_L;1232/1414;Fyn;1959;2;Aarhus
pr10962_92;92;130313;MBeb_L;1232/1414;Fyn;1959;2;Aarhus
pr10963_92;92;1603xx;MidF_L\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10964_92;92;160306;MidF_L;1232/1414;Fyn;1959;2;Aarhus
pr10965_92;92;160101;Ny_L;1232/1414;Fyn;1959;2;Aarhus
pr10966_92;92;160515;Pin_L;1232/1414;Fyn;1959;2;Aarhus
pr10967_92;92;160327;PåsD_L;1232/1414;Fyn;1959;2;Aarhus
pr10968_92;92;160327;PåsD_L\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10969_92;92;161120;Sidst_L;1232/1414;Fyn;1959;2;Aarhus
pr10970_92;92;1601xx;SHel_L\SÆR;1232/1414;Fyn;1959;2;Aarhus
pr10971_92;92;160117;SHel_L;1232/1414;Fyn;1959;2;Aarhus
pr10972_92;92;160124;Sept_L;1232/1414;Fyn;1959;2;Aarhus
pr10973_92;92;160731;10Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10974_92;92;160522;Trin_L;1232/1414;Fyn;1959;2;Aarhus
pr10975_93;93;161225;JulD_U;4713/5894;Aarhus;1981;2;Aarhus
pr10976_93;93;151129;1Adv_L;4713/5894;Aarhus;1981;2;Aarhus
pr10977_93;93;151226;2Jul_L;4713/5894;Aarhus;1981;2;Aarhus
pr10978_93;93;160516;2Pin_L;4713/5894;Aarhus;1981;2;Aarhus
pr10979_93;93;160417;3Pås_L;4713/5894;Aarhus;1981;2;Aarhus
pr10980_93;93;160619;4Trin_L;4713/5894;Aarhus;1981;2;Aarhus
pr10981_93;93;160703;6Trin_L;4713/5894;Aarhus;1981;2;Aarhus
pr10982_93;93;160828;14Trin_L;4713/5894;Aarhus;1981;2;Aarhus
pr10983_93;93;161009;20Trin_L;4713/5894;Aarhus;1981;2;Aarhus
pr10984_93;93;161113;25Trin_L;4713/5894;Aarhus;1981;2;Aarhus
pr10985_93;93;161106;AHelg_L;4713/5894;Aarhus;1981;2;Aarhus
pr10986_93;93;160207;Fas_L;4713/5894;Aarhus;1981;2;Aarhus
pr10987_93;93;160110;1Hel_L;4713/5894;Aarhus;1981;2;Aarhus
pr10988_93;93;150920;16Trin_U;4713/5894;Aarhus;1981;2;Aarhus
pr10989_93;93;160925;18Trin_L;4713/5894;Aarhus;1981;2;Aarhus
pr10990_93;93;151224;Jul_L;4713/5894;Aarhus;1981;2;Aarhus
pr10991_93;93;160101;Ny_L;4713/5894;Aarhus;1981;2;Aarhus
pr10992_93;93;151115;24Trin_U;4713/5894;Aarhus;1981;2;Aarhus
pr10993_93;93;160313;MBeb_L;4713/5894;Aarhus;1981;2;Aarhus
pr10994_93;93;151025;21Trin_U;4713/5894;Aarhus;1981;2;Aarhus
pr10995_93;93;160124;Sept_L;4713/5894;Aarhus;1981;2;Aarhus
pr10996_93;93;160327;PåsD_L;4713/5894;Aarhus;1981;2;Aarhus
pr10997_93;93;161120;Sidst_L;4713/5894;Aarhus;1981;2;Aarhus
pr10998_93;93;160324;Skær_L;4713/5894;Aarhus;1981;2;Aarhus
pr10999_94;94;170625;2Trin_U;1357/1641+347/437+3342/4102;Roskilde;1984;1;København
pr11000_94;94;xxxxxx;5Pås_U;?;Roskilde;1984;1;København
pr11001_85;85;160101;Ny_L;?;Viborg;1955;2;Aarhus
pr11002_85;85;170101;Ny_U;?;Viborg;1955;2;Aarhus
pr11003_85;85;120819;11Trin_L;?;Viborg;1955;2;Aarhus
pr11004_85;85;120729;8Trin_L;?;Viborg;1955;2;Aarhus
pr11005_85;85;161106;AHelg_L;?;Viborg;1955;2;Aarhus
pr11006_85;85;160306;Mid_L;?;Viborg;1955;2;Aarhus
pr11007_85;85;140418;Lang_L;?;Viborg;1955;2;Aarhus
pr11008_85;85;140101;Ny_L;?;Viborg;1955;2;Aarhus
pr11009_85;85;160821;13Trin_L;?;Viborg;1955;2;Aarhus
pr11010_85;85;170219;Seks_U;?;Viborg;1955;2;Aarhus
pr11011_85;85;151226;2Jul_L;?;Viborg;1955;2;Aarhus
pr11012_85;85;160916;4Trin_L;?;Viborg;1955;2;Aarhus
pr11013_85;85;120805;9Trin_L;?;Viborg;1955;2;Aarhus
pr11014_85;85;160325;Lang_L;?;Viborg;1955;2;Aarhus
pr11015_85;85;170305;1Fas_U;?;Viborg;1955;2;Aarhus
pr11016_85;85;150607;1Trin_U;?;Viborg;1955;2;Aarhus
pr11017_85;85;140112;1Hel_L;?;Viborg;1955;2;Aarhus
pr11018_85;85;160214;1Fas_L;?;Viborg;1955;2;Aarhus
pr11019_85;85;131201;1Adv_L;?;Viborg;1955;2;Aarhus
pr11020_85;85;150222;1Fas_U;?;Viborg;1955;2;Aarhus
pr11021_85;85;160110;1Hel_L;?;Viborg;1955;2;Aarhus
pr11022_85;85;170108;1Hel_U;?;Viborg;1955;2;Aarhus
pr11023_85;85;160403;1Pås_L;?;Viborg;1955;2;Aarhus
pr11024_85;85;150406;2PåsD_U;?;Viborg;1955;2;Aarhus
pr11025_85;85;131226;2Jul_L;?;Viborg;1955;2;Aarhus
pr11026_85;85;131226;2Jul_L;?;Viborg;1955;2;Aarhus
pr11027_85;85;141226;2Jul_U;?;Viborg;1955;2;Aarhus
pr11028_85;85;150406;2PåsD_U;?;Viborg;1955;2;Aarhus
pr11029_85;85;160328;2PåsD_L;?;Viborg;1955;2;Aarhus
pr11030_85;85;161204;2Adv_U;?;Viborg;1955;2;Aarhus
pr11031_85;85;170417;2PåsD_U;?;Viborg;1955;2;Aarhus
pr11032_85;85;160605;2Trin_L;?;Viborg;1955;2;Aarhus
pr11033_85;85;150419;2Pås_U;?;Viborg;1955;2;Aarhus
pr11034_85;85;150406;2PåsD_U;?;Viborg;1955;2;Aarhus
pr11035_85;85;161226;2Jul_U;?;Viborg;1955;2;Aarhus
pr11036_85;85;140421;2PåsD_L;?;Viborg;1955;2;Aarhus
pr11037_85;85;140316;2Fas_L;?;Viborg;1955;2;Aarhus
pr11038_85;85;150315;MidF_U;?;Viborg;1955;2;Aarhus
pr11039_85;85;140119;2Hel_L;?;Viborg;1955;2;Aarhus
pr11040_85;85;140504;2Pås_L;?;Viborg;1955;2;Aarhus
pr11041_85;85;140629;2Trin_L;?;Viborg;1955;2;Aarhus
pr11042_85;85;141207;2Adv_U;?;Viborg;1955;2;Aarhus
pr11043_85;85;160221;2Fas_L;?;Viborg;1955;2;Aarhus
pr11044_85;85;170312;2Fas_U;?;Viborg;1955;2;Aarhus
pr11045_85;85;140323;3Fas_L;?;Viborg;1955;2;Aarhus
pr11046_85;85;170702;3Trin_U;?;Viborg;1955;2;Aarhus
pr11047_85;85;130421;3Pås_U;?;Viborg;1955;2;Aarhus
pr11048_85;85;140706;3Trin_L;?;Viborg;1955;2;Aarhus
pr11049_85;85;160417;3Pås_L;?;Viborg;1955;2;Aarhus
pr11050_85;85;160612;3Trin_L;?;Viborg;1955;2;Aarhus
pr11051_85;85;170507;3Pås_U;?;Viborg;1955;2;Aarhus
pr11052_85;85;150621;3Trin_U;?;Viborg;1955;2;Aarhus
pr11053_85;85;130616;3Trin_U;?;Viborg;1955;2;Aarhus
pr11054_85;85;150308;3Fas_U;?;Viborg;1955;2;Aarhus
pr11055_85;85;170129;4Hel_U;?;Viborg;1955;2;Aarhus
pr11056_85;85;150503;4Pås_U;?;Viborg;1955;2;Aarhus
pr11057_85;85;150628;4Trin_U;?;Viborg;1955;2;Aarhus
pr11058_85;85;160424;4Pås_L;?;Viborg;1955;2;Aarhus
pr11059_85;85;140518;4Pås_L;?;Viborg;1955;2;Aarhus
pr11060_85;85;160424;4Pås_L;?;Viborg;1955;2;Aarhus
pr11061_85;85;170716;5Trin_U;?;Viborg;1955;2;Aarhus
pr11062_85;85;140720;5Pås_L;?;Viborg;1955;2;Aarhus
pr11063_85;85;130505;5Pås_U;?;Viborg;1955;2;Aarhus
pr11064_85;85;170521;5Pås_U;?;Viborg;1955;2;Aarhus
pr11065_85;85;140720;5Trin_L;?;Viborg;1955;2;Aarhus
pr11066_85;85;140727;6Trin_L;?;Viborg;1955;2;Aarhus
pr11067_85;85;150719;7Trin_U;?;Viborg;1955;2;Aarhus
pr11068_85;85;170528;6Pås_U;?;Viborg;1955;2;Aarhus
pr11069_85;85;160508;6Pås_L;?;Viborg;1955;2;Aarhus
pr11070_85;85;140601;6Pås_L;?;Viborg;1955;2;Aarhus
pr11071_85;85;160703;6Trin_L;?;Viborg;1955;2;Aarhus
pr11072_85;85;170723;6Trin_U;?;Viborg;1955;2;Aarhus
pr11073_85;85;170730;7Trin_U;?;Viborg;1955;2;Aarhus
pr11074_85;85;130101;Ny_U;?;Viborg;1955;2;Aarhus
pr11075_85;85;150719;7Trin_U;?;Viborg;1955;2;Aarhus
pr11076_85;85;130721;8Trin_U;?;Viborg;1955;2;Aarhus
pr11077_85;85;160717;8Trin_L;?;Viborg;1955;2;Aarhus
pr11078_85;85;150802;9Trin_U;?;Viborg;1955;2;Aarhus
pr11079_85;85;160724;9Trin_L;?;Viborg;1955;2;Aarhus
pr11080_85;85;130728;9Trin_U;?;Viborg;1955;2;Aarhus
pr11081_85;85;150809;10Trin_U;?;Viborg;1955;2;Aarhus
pr11082_85;85;160731;10Trin_L;?;Viborg;1955;2;Aarhus
pr11083_85;85;140824;10Trin_L;?;Viborg;1955;2;Aarhus
pr11084_85;85;170820;10Trin_U;?;Viborg;1955;2;Aarhus
pr11085_85;85;170827;11Trin_U;?;Viborg;1955;2;Aarhus
pr11086_85;85;150816;11Trin_U;?;Viborg;1955;2;Aarhus
pr11087_85;85;160814;12Trin_L;?;Viborg;1955;2;Aarhus
pr11088_85;85;170903;12Trin_U;?;Viborg;1955;2;Aarhus
pr11089_85;85;130818;12Trin_U;?;Viborg;1955;2;Aarhus
pr11090_85;85;140914;13Trin_L;?;Viborg;1955;2;Aarhus
pr11091_85;85;160821;13Trin_L;?;Viborg;1955;2;Aarhus
pr11092_85;85;170910;13Trin_U;?;Viborg;1955;2;Aarhus
pr11093_85;85;130825;13Trin_U;?;Viborg;1955;2;Aarhus
pr11094_85;85;130901;14Trin_U;?;Viborg;1955;2;Aarhus
pr11095_85;85;120909;14Trin_L;?;Viborg;1955;2;Aarhus
pr11096_85;85;140921;14Trin_L;?;Viborg;1955;2;Aarhus
pr11097_85;85;160904;15Trin_L;?;Viborg;1955;2;Aarhus
pr11098_85;85;140928;15Trin_L;?;Viborg;1955;2;Aarhus
pr11099_85;85;150920;16Trin_U;?;Viborg;1955;2;Aarhus
pr11100_85;85;160911;16Trin_L;?;Viborg;1955;2;Aarhus
pr11101_85;85;130915;16Trin_U;?;Viborg;1955;2;Aarhus
pr11102_85;85;121007;18Trin_L;?;Viborg;1955;2;Aarhus
pr11103_85;85;171015;18Trin_U;?;Viborg;1955;2;Aarhus
pr11104_85;85;130929;18Trin_U;?;Viborg;1955;2;Aarhus
pr11105_85;85;151004;18Trin_U;?;Viborg;1955;2;Aarhus
pr11106_85;85;131006;19Trin_U;?;Viborg;1955;2;Aarhus
pr11107_85;85;151011;19Trin_U;?;Viborg;1955;2;Aarhus
